Botanical Name,DBH,DAUID,CTUID,City
Acer platanoides,88,24230220,4210101.00,Quebec City
Acer platanoides,82,24230220,4210101.00,Quebec City
Acer platanoides,51,24230219,4210101.00,Quebec City
Acer platanoides,54,24230219,4210101.00,Quebec City
Tilia americana 'Boulevard',24,24230340,4210270.04,Quebec City
Malus 'Rosseau',13,24230378,4210273.04,Quebec City
Acer platanoides,29,24230219,4210101.00,Quebec City
Celtis occidentalis,14,24230869,4210016.00,Quebec City
Celtis occidentalis,12,24230869,4210016.00,Quebec City
Acer platanoides,39,24230219,4210101.00,Quebec City
Celtis occidentalis,10,24230869,4210016.00,Quebec City
Celtis occidentalis,14,24230869,4210016.00,Quebec City
Acer rubrum,45,24230220,4210101.00,Quebec City
Ulmus americana,34,24230220,4210101.00,Quebec City
Celtis occidentalis,10,24230869,4210016.00,Quebec City
Quercus rubra,113,24230220,4210101.00,Quebec City
Acer platanoides,29,24230220,4210101.00,Quebec City
Celtis occidentalis,13,24230869,4210016.00,Quebec City
Picea omorika,16,24230380,4210273.04,Quebec City
Picea omorika,13,24230380,4210273.04,Quebec City
Picea omorika,14,24230380,4210273.04,Quebec City
Picea omorika,14,24230380,4210273.04,Quebec City
Picea omorika,14,24230380,4210273.04,Quebec City
Acer platanoides,17,24230220,4210101.00,Quebec City
Celtis occidentalis,11,24230869,4210016.00,Quebec City
Acer platanoides,26,24230220,4210101.00,Quebec City
Acer platanoides,12,24230220,4210101.00,Quebec City
Celtis occidentalis,13,24230869,4210016.00,Quebec City
Celtis occidentalis,15,24230869,4210016.00,Quebec City
Celtis occidentalis,13,24230869,4210016.00,Quebec City
Celtis occidentalis,13,24230869,4210016.00,Quebec City
Syringa reticulata 'Ivory Silk',16,24230361,4210273.03,Quebec City
Quercus macrocarpa,12,24230380,4210273.04,Quebec City
Acer platanoides 'Royal Red',12,24230380,4210273.04,Quebec City
Celtis occidentalis,23,24230380,4210273.04,Quebec City
Acer saccharinum,52,24230358,4210271.02,Quebec City
Syringa reticulata 'Ivory Silk',14,24230398,4210280.03,Quebec City
Acer saccharinum,60,24230358,4210271.02,Quebec City
Acer platanoides 'Pond',22,24230822,4210273.01,Quebec City
Quercus macrocarpa,13,24230368,4210273.04,Quebec City
Quercus rubra,26,24230368,4210273.04,Quebec City
Quercus rubra,21,24230368,4210273.04,Quebec City
Quercus rubra,24,24230368,4210273.04,Quebec City
Picea omorika,21,24230368,4210273.04,Quebec City
Picea omorika,21,24230368,4210273.04,Quebec City
Picea omorika,11,24230368,4210273.04,Quebec City
Larix laricina,25,24230368,4210273.04,Quebec City
Larix laricina,16,24230368,4210273.04,Quebec City
Amelanchier canadensis,9,24230364,4210273.02,Quebec City
Syringa reticulata 'Ivory Silk',23,24230361,4210273.03,Quebec City
Celtis occidentalis,15,24230869,4210016.00,Quebec City
Celtis occidentalis,16,24230869,4210016.00,Quebec City
Quercus rubra,16,24231104,4210290.06,Quebec City
Quercus rubra,12,24231104,4210290.06,Quebec City
Quercus rubra,12,24231104,4210290.06,Quebec City
Quercus rubra,9,24231104,4210290.06,Quebec City
Quercus rubra,12,24231104,4210290.06,Quebec City
Quercus rubra,16,24231104,4210290.06,Quebec City
Quercus rubra,10,24231104,4210290.06,Quebec City
Quercus rubra,10,24231104,4210290.06,Quebec City
Quercus rubra,10,24231104,4210290.06,Quebec City
Quercus rubra,14,24231104,4210290.06,Quebec City
Celtis occidentalis,14,24230869,4210016.00,Quebec City
Celtis occidentalis,12,24230869,4210016.00,Quebec City
Acer rubrum,87,24230220,4210101.00,Quebec City
Crataegus,15,24230855,4210102.00,Quebec City
Tilia cordata,41,24230855,4210102.00,Quebec City
Tilia cordata,45,24230855,4210102.00,Quebec City
Tilia cordata,48,24230855,4210102.00,Quebec City
Betula papyrifera,47,24230854,4210102.00,Quebec City
Quercus rubra,15,24230046,4210311.01,Quebec City
Juglans cinerea,94,24230860,4210103.00,Quebec City
Tilia cordata,23,24230099,4210320.03,Quebec City
Fraxinus pennsylvanica,35,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,31,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,48,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,36,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,28,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,29,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,27,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,36,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,37,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,28,24230569,4210119.05,Quebec City
Fraxinus pennsylvanica,36,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,36,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,31,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,39,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,39,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,45,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,37,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,46,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,30,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,40,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,40,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,39,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,38,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,32,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,34,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,33,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,38,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,35,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,43,24230568,4210119.05,Quebec City
Fraxinus pennsylvanica,42,24230568,4210119.05,Quebec City
Tilia cordata,63,24230860,4210103.00,Quebec City
Acer saccharum,65,24230860,4210103.00,Quebec City
Acer platanoides,37,24230569,4210119.05,Quebec City
Acer platanoides,31,24230569,4210119.05,Quebec City
Acer platanoides,35,24230569,4210119.05,Quebec City
Acer platanoides,34,24230569,4210119.05,Quebec City
Acer platanoides,35,24230569,4210119.05,Quebec City
Acer platanoides,43,24230569,4210119.05,Quebec City
Acer platanoides,39,24230569,4210119.05,Quebec City
Acer platanoides,36,24230569,4210119.05,Quebec City
Acer platanoides,37,24230569,4210119.05,Quebec City
Acer platanoides,37,24230569,4210119.05,Quebec City
Acer platanoides,36,24230569,4210119.05,Quebec City
Acer platanoides,35,24230569,4210119.05,Quebec City
Acer platanoides,42,24230569,4210119.05,Quebec City
Acer platanoides,33,24230569,4210119.05,Quebec City
Acer platanoides,39,24230569,4210119.05,Quebec City
Acer platanoides,33,24230569,4210119.05,Quebec City
Acer platanoides,40,24230569,4210119.05,Quebec City
Acer platanoides,36,24230569,4210119.05,Quebec City
Acer platanoides,31,24230569,4210119.05,Quebec City
Acer platanoides,24,24230569,4210119.05,Quebec City
Acer platanoides,26,24230569,4210119.05,Quebec City
Acer platanoides,32,24230569,4210119.05,Quebec City
Acer platanoides,21,24230569,4210119.05,Quebec City
Acer platanoides,23,24230569,4210119.05,Quebec City
Acer platanoides,41,24230569,4210119.05,Quebec City
Acer platanoides,39,24230569,4210119.05,Quebec City
Acer platanoides,44,24230569,4210119.05,Quebec City
Acer platanoides,32,24230569,4210119.05,Quebec City
Acer platanoides,31,24230569,4210119.05,Quebec City
Acer platanoides,33,24230569,4210119.05,Quebec City
Acer platanoides,28,24230569,4210119.05,Quebec City
Acer platanoides,38,24230569,4210119.05,Quebec City
Acer platanoides,31,24230569,4210119.05,Quebec City
Acer platanoides,29,24230569,4210119.05,Quebec City
Acer platanoides,41,24230569,4210119.05,Quebec City
Acer platanoides,37,24230569,4210119.05,Quebec City
Acer platanoides,28,24230569,4210119.05,Quebec City
Acer platanoides,34,24230569,4210119.05,Quebec City
Acer platanoides,28,24230569,4210119.05,Quebec City
Acer platanoides,31,24230569,4210119.05,Quebec City
Acer platanoides,32,24230569,4210119.05,Quebec City
Acer platanoides,33,24230569,4210119.05,Quebec City
Acer platanoides,24,24230568,4210119.05,Quebec City
Acer platanoides,27,24230568,4210119.05,Quebec City
Acer platanoides,26,24230568,4210119.05,Quebec City
Acer platanoides,6,24230568,4210119.05,Quebec City
Acer platanoides,25,24230568,4210119.05,Quebec City
Acer platanoides,26,24230568,4210119.05,Quebec City
Acer platanoides,34,24230568,4210119.05,Quebec City
Acer platanoides,31,24230568,4210119.05,Quebec City
Acer platanoides,33,24230568,4210119.05,Quebec City
Acer platanoides,21,24230568,4210119.05,Quebec City
Acer platanoides,27,24230568,4210119.05,Quebec City
Acer platanoides,31,24230568,4210119.05,Quebec City
Acer platanoides,25,24230568,4210119.05,Quebec City
Acer platanoides,26,24230567,4210119.05,Quebec City
Acer platanoides,29,24230567,4210119.05,Quebec City
Acer platanoides,37,24230567,4210119.05,Quebec City
Acer platanoides,36,24230567,4210119.05,Quebec City
Acer platanoides,31,24230567,4210119.05,Quebec City
Acer platanoides,33,24230567,4210119.05,Quebec City
Acer platanoides,36,24230567,4210119.05,Quebec City
Acer platanoides,41,24230567,4210119.05,Quebec City
Acer platanoides,34,24230566,4210119.05,Quebec City
Acer saccharinum,45,24230566,4210119.05,Quebec City
Acer saccharinum,27,24230566,4210119.05,Quebec City
Acer saccharinum,41,24230566,4210119.05,Quebec City
Acer saccharinum,37,24230566,4210119.05,Quebec City
Acer saccharinum,39,24230566,4210119.05,Quebec City
Acer saccharinum,37,24230566,4210119.05,Quebec City
Acer saccharinum,33,24230566,4210119.05,Quebec City
Acer saccharinum,34,24230566,4210119.05,Quebec City
Acer saccharinum,32,24230566,4210119.05,Quebec City
Acer saccharinum,45,24230566,4210119.05,Quebec City
Acer saccharinum,47,24230566,4210119.05,Quebec City
Acer saccharinum,39,24230566,4210119.05,Quebec City
Acer saccharinum,44,24230566,4210119.05,Quebec City
Acer saccharinum,41,24230566,4210119.05,Quebec City
Acer saccharinum,33,24230566,4210119.05,Quebec City
Acer saccharinum,48,24230566,4210119.05,Quebec City
Acer saccharinum,45,24230566,4210119.05,Quebec City
Acer saccharinum,43,24230566,4210119.05,Quebec City
Acer saccharinum,31,24230566,4210119.05,Quebec City
Acer saccharinum,52,24230566,4210119.05,Quebec City
Acer platanoides,21,24230566,4210119.05,Quebec City
Acer platanoides,30,24230569,4210119.05,Quebec City
Acer platanoides,21,24230569,4210119.05,Quebec City
Acer platanoides,21,24230569,4210119.05,Quebec City
Acer platanoides,28,24230569,4210119.05,Quebec City
Acer saccharinum,52,24230563,4210119.06,Quebec City
Acer saccharinum,22,24230563,4210119.06,Quebec City
Acer saccharinum,34,24230563,4210119.06,Quebec City
Acer saccharinum,45,24230563,4210119.06,Quebec City
Acer saccharinum,36,24230563,4210119.06,Quebec City
Acer saccharinum,42,24230563,4210119.06,Quebec City
Acer saccharinum,72,24230563,4210119.06,Quebec City
Acer saccharinum,50,24230563,4210119.06,Quebec City
Acer saccharinum,52,24230563,4210119.06,Quebec City
Tilia americana,34,24230563,4210119.06,Quebec City
Tilia americana,38,24230563,4210119.06,Quebec City
Tilia americana,34,24230563,4210119.06,Quebec City
Tilia americana,39,24230563,4210119.06,Quebec City
Tilia americana,47,24230563,4210119.06,Quebec City
Tilia americana,44,24230563,4210119.06,Quebec City
Tilia americana,44,24230563,4210119.06,Quebec City
Tilia americana,37,24230563,4210119.06,Quebec City
Tilia americana,41,24230563,4210119.06,Quebec City
Tilia americana,44,24230563,4210119.06,Quebec City
Tilia americana,43,24230562,4210119.06,Quebec City
Tilia americana,45,24230562,4210119.06,Quebec City
Tilia americana,51,24230562,4210119.06,Quebec City
Tilia americana,40,24230562,4210119.06,Quebec City
Tilia americana,42,24230562,4210119.06,Quebec City
Tilia americana,32,24230562,4210119.06,Quebec City
Tilia americana,37,24230562,4210119.06,Quebec City
Tilia americana,43,24230562,4210119.06,Quebec City
Tilia americana,31,24230562,4210119.06,Quebec City
Tilia americana,42,24230562,4210119.06,Quebec City
Tilia americana,40,24230562,4210119.06,Quebec City
Tilia americana,33,24230562,4210119.06,Quebec City
Tilia americana,31,24230562,4210119.06,Quebec City
Tilia americana,47,24230562,4210119.06,Quebec City
Tilia americana,34,24230562,4210119.06,Quebec City
Tilia americana,41,24230562,4210119.06,Quebec City
Tilia americana,36,24230562,4210119.06,Quebec City
Tilia americana,36,24230562,4210119.06,Quebec City
Tilia americana,30,24230562,4210119.06,Quebec City
Tilia americana,35,24230562,4210119.06,Quebec City
Tilia americana,41,24230562,4210119.06,Quebec City
Tilia americana,42,24230561,4210119.06,Quebec City
Tilia americana,34,24230561,4210119.06,Quebec City
Tilia americana,37,24230561,4210119.06,Quebec City
Tilia americana,41,24230561,4210119.06,Quebec City
Tilia americana,47,24230561,4210119.06,Quebec City
Tilia americana,33,24230561,4210119.06,Quebec City
Tilia americana,59,24230561,4210119.06,Quebec City
Tilia americana,49,24230561,4210119.06,Quebec City
Tilia americana,51,24230561,4210119.06,Quebec City
Tilia americana,42,24230561,4210119.06,Quebec City
Tilia americana,46,24230561,4210119.06,Quebec City
Tilia americana,47,24230561,4210119.06,Quebec City
Tilia americana,46,24230561,4210119.06,Quebec City
Tilia americana,47,24230561,4210119.06,Quebec City
Tilia americana,42,24230561,4210119.06,Quebec City
Tilia americana,52,24230561,4210119.06,Quebec City
Tilia americana,39,24230561,4210119.06,Quebec City
Tilia americana,49,24230561,4210119.06,Quebec City
Tilia americana,41,24230561,4210119.06,Quebec City
Tilia americana,51,24230561,4210119.06,Quebec City
Tilia americana,44,24230561,4210119.06,Quebec City
Acer platanoides,23,24230564,4210119.05,Quebec City
Acer platanoides,25,24230564,4210119.05,Quebec City
Acer platanoides,31,24230564,4210119.05,Quebec City
Acer platanoides,30,24230564,4210119.05,Quebec City
Acer platanoides,24,24230563,4210119.06,Quebec City
Acer platanoides,29,24230563,4210119.06,Quebec City
Acer platanoides,26,24230563,4210119.06,Quebec City
Acer platanoides,34,24230561,4210119.06,Quebec City
Acer platanoides,39,24230561,4210119.06,Quebec City
Acer platanoides,23,24230561,4210119.06,Quebec City
Acer platanoides,39,24230561,4210119.06,Quebec City
Acer platanoides,17,24230561,4210119.06,Quebec City
Acer platanoides,21,24230561,4210119.06,Quebec City
Tilia americana,39,24230563,4210119.06,Quebec City
Tilia americana,37,24230563,4210119.06,Quebec City
Tilia americana,40,24230563,4210119.06,Quebec City
Tilia americana,40,24230563,4210119.06,Quebec City
Tilia americana,39,24230563,4210119.06,Quebec City
Tilia americana,41,24230563,4210119.06,Quebec City
Tilia americana,33,24230563,4210119.06,Quebec City
Tilia americana,40,24230563,4210119.06,Quebec City
Tilia americana,37,24230563,4210119.06,Quebec City
Tilia americana,36,24230563,4210119.06,Quebec City
Tilia americana,40,24230563,4210119.06,Quebec City
Tilia americana,38,24230563,4210119.06,Quebec City
Tilia americana,40,24230563,4210119.06,Quebec City
Acer negundo,29,24230854,4210102.00,Quebec City
Quercus rubra,66,24230856,4210102.00,Quebec City
Gleditsia triacanthos inermis,17,24230875,4210025.00,Quebec City
Gleditsia triacanthos inermis,15,24230875,4210025.00,Quebec City
Gleditsia triacanthos inermis,21,24230876,4210025.00,Quebec City
Acer saccharinum,21,24230648,4210039.01,Quebec City
Acer saccharinum,15,24230648,4210039.01,Quebec City
Acer saccharinum,19,24230648,4210039.01,Quebec City
Acer saccharinum,19,24230648,4210039.01,Quebec City
Acer saccharinum,12,24230648,4210039.01,Quebec City
Acer saccharinum,16,24230648,4210039.01,Quebec City
Ulmus americana,49,24230077,4210340.03,Quebec City
Acer platanoides,37,24230101,4210340.03,Quebec City
Acer platanoides,55,24230218,4210101.00,Quebec City
Acer saccharinum,61,24230678,4210160.01,Quebec City
Tilia mongolica 'Harvest Gold',25,24230785,4210040.05,Quebec City
Acer platanoides 'Pond',29,24230644,4210039.01,Quebec City
Quercus,28,24230778,4210033.01,Quebec City
Tilia cordata,40,24230540,4210120.02,Quebec City
Tilia cordata,33,24230540,4210120.02,Quebec City
Tilia cordata,36,24230540,4210120.02,Quebec City
Tilia cordata,37,24230540,4210120.02,Quebec City
Tilia cordata,31,24230540,4210120.02,Quebec City
Tilia cordata,35,24230540,4210120.02,Quebec City
Picea pungens,32,24230227,4210101.00,Quebec City
Acer saccharum,35,24230228,4210101.00,Quebec City
Acer platanoides,26,24230228,4210101.00,Quebec City
Aesculus hippocastanum,16,24230227,4210101.00,Quebec City
Ulmus americana,78,24230255,4210116.01,Quebec City
Ulmus americana,73,24230249,4210115.00,Quebec City
Ulmus glabra 'Camperdownii',23,24230588,4210114.00,Quebec City
Ulmus americana,19,24230259,4210116.02,Quebec City
Acer rubrum,35,24230227,4210101.00,Quebec City
Thuja occidentalis,26,24230227,4210101.00,Quebec City
Ulmus americana,75,24230249,4210115.00,Quebec City
Ulmus americana,20,24230259,4210116.02,Quebec City
Quercus,17,24230227,4210101.00,Quebec City
Ulmus americana,14,24230249,4210115.00,Quebec City
Ulmus americana,23,24230259,4210116.02,Quebec City
Ulmus americana,69,24230632,4210112.01,Quebec City
Acer saccharinum,58,24230227,4210101.00,Quebec City
Ulmus americana,12,24230259,4210116.02,Quebec City
Ulmus americana,53,24230632,4210112.01,Quebec City
Ulmus americana,27,24230249,4210115.00,Quebec City
Ulmus americana,51,24230255,4210116.01,Quebec City
Ulmus americana,30,24230263,4210001.01,Quebec City
Ulmus americana,30,24230249,4210115.00,Quebec City
Ulmus americana,15,24230259,4210116.02,Quebec City
Ulmus americana,52,24230632,4210112.01,Quebec City
Ulmus americana,52,24230632,4210112.01,Quebec City
Ulmus americana,16,24230259,4210116.02,Quebec City
Ulmus americana,32,24230616,4210117.02,Quebec City
Ulmus americana,0,24230611,4210114.00,Quebec City
Ulmus americana,65,24230255,4210116.01,Quebec City
Ulmus americana,24,24230259,4210116.02,Quebec City
Ulmus americana,32,24230255,4210116.01,Quebec City
Acer saccharum,65,24230227,4210101.00,Quebec City
Ulmus americana,26,24230259,4210116.02,Quebec City
Ulmus americana,64,24230255,4210116.01,Quebec City
Ulmus americana,16,24230259,4210116.02,Quebec City
Ulmus americana,16,24230259,4210116.02,Quebec City
Ulmus americana,58,24230632,4210112.01,Quebec City
Ulmus americana,75,24230255,4210116.01,Quebec City
Ulmus pumila,8,24231116,4210117.01,Quebec City
Ulmus americana,10,24230259,4210116.02,Quebec City
Ulmus americana,54,24230632,4210112.01,Quebec City
Ulmus americana,41,24230255,4210116.01,Quebec City
Ulmus americana,10,24230259,4210116.02,Quebec City
Ulmus americana,35,24230632,4210112.01,Quebec City
Ulmus americana,29,24230259,4210116.02,Quebec City
Ulmus americana,21,24230255,4210116.01,Quebec City
Ulmus americana,44,24230632,4210112.01,Quebec City
Acer platanoides,71,24230219,4210101.00,Quebec City
Ulmus pumila,20,24230616,4210117.02,Quebec City
Ulmus americana,60,24230215,4210116.02,Quebec City
Ulmus americana,12,24230259,4210116.02,Quebec City
