Botanical Name,DBH,DAUID,CTUID,City
Fraxinus americana,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Fraxinus pennsylvanica,,35150095,5290002.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer saccharum,,35150227,5290012.00,Peterborough
Celtis occidentalis,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Amelanchier  species,,35150045,5290012.00,Peterborough
Tilia cordata,,35150045,5290012.00,Peterborough
Picea pungens,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Betula papyrifera,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Tilia cordata,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Tilia cordata,,35150045,5290012.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150045,5290012.00,Peterborough
Celtis occidentalis,,35150045,5290012.00,Peterborough
Ulmus wilsoniana 'Prospector',,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150116,5290007.00,Peterborough
Gleditsia triacanthos,,35150116,5290007.00,Peterborough
Fraxinus americana,,35150126,5290013.00,Peterborough
Fraxinus pennsylvanica,,35150129,5290014.00,Peterborough
Populus tremuloides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Picea glauca,,35150226,5290013.00,Peterborough
Picea glauca,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150226,5290013.00,Peterborough
Picea pungens,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Sorbus aucuparia,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Malus  spp,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Malus  spp,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Tilia cordata,,35150045,5290012.00,Peterborough
Ginkgo biloba,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Fraxinus pennsylvanica,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Fraxinus pennsylvanica,,35150226,5290013.00,Peterborough
Fraxinus pennsylvanica,,35150226,5290013.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Tilia cordata,,35150045,5290012.00,Peterborough
Fraxinus pennsylvanica,,35150342,5290001.02,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Fraxinus americana,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Ulmus wilsoniana 'Prospector',,35150045,5290012.00,Peterborough
Gleditsia triacanthos,,35150045,5290012.00,Peterborough
Ulmus wilsoniana 'Prospector',,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Celtis occidentalis,,35150045,5290012.00,Peterborough
Acer platanoides,,35150045,5290012.00,Peterborough
Pinus resinosa,,35150226,5290013.00,Peterborough
Pinus resinosa,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Quercus rubra,,35150226,5290013.00,Peterborough
Fraxinus nigra,,35150227,5290012.00,Peterborough
Fraxinus pennsylvanica,,35150120,5290006.00,Peterborough
Fraxinus pennsylvanica,,35150120,5290006.00,Peterborough
Fraxinus americana,,35150120,5290006.00,Peterborough
Acer negundo,,35150110,5290006.00,Peterborough
Picea pungens,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Fraxinus americana,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharinum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Fraxinus americana,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Picea abies,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Fraxinus pennsylvanica,,35150324,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150116,5290007.00,Peterborough
Fraxinus pennsylvanica,,35150342,5290001.02,Peterborough
Tilia americana,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Fraxinus americana,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Chamaecyparis nootkatensis,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Gleditsia triacanthos,,35150227,5290012.00,Peterborough
Fraxinus americana,,35150227,5290012.00,Peterborough
Pyrus  species,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Quercus macrocarpa,,35150227,5290012.00,Peterborough
Acer platanoides,,35150227,5290012.00,Peterborough
Picea glauca,,35150342,5290001.02,Peterborough
Picea abies,,35150342,5290001.02,Peterborough
Picea glauca,,35150342,5290001.02,Peterborough
Picea glauca,,35150342,5290001.02,Peterborough
Acer saccharum,,35150342,5290001.02,Peterborough
Acer saccharum,,35150342,5290001.02,Peterborough
Acer x freemanii 'Autumn Blaze',,35150342,5290001.02,Peterborough
Acer platanoides,,35150342,5290001.02,Peterborough
Gleditsia triacanthos,,35150100,5290001.02,Peterborough
Acer saccharum,,35150100,5290001.02,Peterborough
Acer platanoides,,35150099,5290001.02,Peterborough
Acer saccharum,,35150098,5290001.02,Peterborough
Fraxinus americana,,35150342,5290001.02,Peterborough
Fraxinus americana,,35150342,5290001.02,Peterborough
Acer platanoides,,35150098,5290001.02,Peterborough
Pinus banksiana,,35150099,5290001.02,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Tilia cordata,,35150043,5290013.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Fraxinus americana,,35150099,5290001.02,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Picea pungens,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharinum,,35150074,5290004.00,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150110,5290006.00,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Quercus macrocarpa,,35150105,5290001.01,Peterborough
Acer platanoides,,35150324,5290001.01,Peterborough
Acer x freemanii 'Autumn Blaze',,35150103,5290001.01,Peterborough
Acer rubrum 'Frank Jr',,35150104,5290001.01,Peterborough
Acer campestre,,35150074,5290004.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150080,5290004.00,Peterborough
Quercus rubra,,35150080,5290004.00,Peterborough
Fraxinus pennsylvanica,,35150224,5290009.01,Peterborough
Ostrya virginiana,,35150079,5290004.00,Peterborough
Nyssa sylvatica,,35150117,5290006.00,Peterborough
Picea abies,,35150115,5290008.00,Peterborough
Acer saccharum,,35150129,5290014.00,Peterborough
Acer saccharum,,35150129,5290014.00,Peterborough
Ulmus americana,,35150129,5290014.00,Peterborough
Corylus colurna,,35150129,5290014.00,Peterborough
Gleditsia triacanthos 'Draves',,35150129,5290014.00,Peterborough
Acer tataricum,,35150129,5290014.00,Peterborough
Nyssa sylvatica,,35150129,5290014.00,Peterborough
Acer platanoides,,35150122,5290006.00,Peterborough
Acer saccharum 'Green Mountain',,35150063,5290008.00,Peterborough
Gleditsia triacanthos 'Draves',,35150055,5290010.00,Peterborough
Phellodendron amurense,,35150066,5290008.00,Peterborough
Ostrya virginiana,,35150066,5290008.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150068,5290008.00,Peterborough
Acer platanoides,,35150068,5290008.00,Peterborough
Quercus rubra,,35150066,5290008.00,Peterborough
Pyrus calleryana 'Chanticleer',,35150063,5290008.00,Peterborough
Acer saccharum 'Green Mountain',,35150227,5290012.00,Peterborough
Acer saccharum 'Green Mountain',,35150045,5290012.00,Peterborough
Amelanchier laevis 'Spring Flurry',,35150046,5290012.00,Peterborough
Acer saccharum 'Green Mountain',,35150048,5290011.00,Peterborough
Amelanchier laevis 'Spring Flurry',,35150048,5290011.00,Peterborough
Acer x freemanii 'Autumn Blaze',,35150045,5290012.00,Peterborough
Carya cordiformis,,35150050,5290011.00,Peterborough
Fraxinus americana,,35150225,5290006.00,Peterborough
Fraxinus americana,,35150107,5290006.00,Peterborough
Fraxinus pennsylvanica,,35150099,5290001.02,Peterborough
Fraxinus pennsylvanica,,35150090,5290003.00,Peterborough
Fraxinus pennsylvanica,,35150090,5290003.00,Peterborough
Acer platanoides,,35150052,5290010.00,Peterborough
Acer platanoides,,35150072,5290008.00,Peterborough
Acer negundo,,35150077,5290004.00,Peterborough
Ulmus minor 'Emerald Sunshine',,35150053,5290010.00,Peterborough
Quercus rubra,,35150050,5290011.00,Peterborough
Ostrya virginiana,,35150047,5290011.00,Peterborough
Acer saccharum 'Green Mountain',,35150050,5290011.00,Peterborough
Pyrus calleryana 'Chanticleer',,35150050,5290011.00,Peterborough
Acer saccharum 'Green Mountain',,35150056,5290012.00,Peterborough
Pyrus calleryana 'Chanticleer',,35150059,5290012.00,Peterborough
Cornus alternifolia,,35150061,5290009.02,Peterborough
Acer tataricum,,35150162,5290009.02,Peterborough
Acer saccharum 'Green Mountain',,35150158,5290009.02,Peterborough
Ulmus minor 'Emerald Sunshine',,35150074,5290004.00,Peterborough
 ,,35150074,5290004.00,Peterborough
Quercus rubra,,35150079,5290004.00,Peterborough
Tilia cordata,,35150079,5290004.00,Peterborough
Acer platanoides,,35150161,5290009.02,Peterborough
Gleditsia triacanthos,,35150216,5290012.00,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Gleditsia triacanthos,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Fraxinus americana,,35150158,5290009.02,Peterborough
Fraxinus americana,,35150134,5290001.02,Peterborough
Fraxinus pennsylvanica,,35150134,5290001.02,Peterborough
Fraxinus americana,,35150099,5290001.02,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Tilia cordata,,35150146,5290009.04,Peterborough
Gleditsia triacanthos,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Fraxinus americana,,35150146,5290009.04,Peterborough
Celtis occidentalis,,35150147,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150146,5290009.04,Peterborough
Fraxinus nigra,,35150146,5290009.04,Peterborough
Acer platanoides,,35150148,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150148,5290009.04,Peterborough
Acer platanoides,,35150148,5290009.04,Peterborough
Fraxinus americana,,35150148,5290009.04,Peterborough
Acer saccharum,,35150148,5290009.04,Peterborough
Acer platanoides,,35150148,5290009.04,Peterborough
Picea abies,,35150148,5290009.04,Peterborough
Acer saccharum,,35150148,5290009.04,Peterborough
Syringa reticulata 'Ivory Silk',,35150148,5290009.04,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Tilia cordata,,35150148,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Fraxinus pennsylvanica,,35150147,5290009.04,Peterborough
Quercus rubra,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Tilia cordata,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Gleditsia triacanthos,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Celtis occidentalis,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Gleditsia triacanthos,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus americana,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Nyssa sylvatica,,35150158,5290009.02,Peterborough
Carpinus caroliniana,,35150158,5290009.02,Peterborough
Ostrya virginiana,,35150158,5290009.02,Peterborough
Nyssa sylvatica,,35150155,5290009.03,Peterborough
Platanus x acerifolia,,35150064,5290009.02,Peterborough
Acer x freemanii 'Autumn Blaze',,35150226,5290013.00,Peterborough
Acer saccharum 'Green Mountain',,35150041,5290013.00,Peterborough
Acer saccharum 'Green Mountain',,35150041,5290013.00,Peterborough
Quercus robur 'Fastigiata',,35150039,5290013.00,Peterborough
Acer platanoides,,35150039,5290013.00,Peterborough
Ulmus americana,,35150226,5290013.00,Peterborough
Acer saccharum 'Green Mountain',,35150226,5290013.00,Peterborough
Fraxinus pennsylvanica,,35150140,5290003.00,Peterborough
Acer saccharum,,35150140,5290003.00,Peterborough
Fraxinus americana,,35150140,5290003.00,Peterborough
Fraxinus americana,,35150342,5290001.02,Peterborough
Fraxinus americana,,35150342,5290001.02,Peterborough
Fraxinus pennsylvanica,,35150342,5290001.02,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150322,5290001.01,Peterborough
Fraxinus pennsylvanica,,35150120,5290006.00,Peterborough
Fraxinus americana,,35150095,5290002.00,Peterborough
Acer platanoides,,35150072,5290008.00,Peterborough
Acer platanoides,,35150072,5290008.00,Peterborough
Thuja occidentalis,,35150072,5290008.00,Peterborough
Pyrus  species,,35150072,5290008.00,Peterborough
Amelanchier laevis 'Spring Flurry',,35150116,5290007.00,Peterborough
Corylus colurna,,35150213,5290007.00,Peterborough
 ,,35150080,5290004.00,Peterborough
Ulmus  spp,,35150077,5290004.00,Peterborough
 ,,35150074,5290004.00,Peterborough
Picea glauca,,35150075,5290009.01,Peterborough
Acer saccharum,,35150158,5290009.02,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Gleditsia triacanthos,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150146,5290009.04,Peterborough
Gleditsia triacanthos,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Fraxinus americana,,35150146,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides 'Columnare',,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150147,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Acer platanoides,,35150146,5290009.04,Peterborough
Picea glauca,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Picea pungens,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Betula papyrifera,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Ginkgo biloba,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Betula papyrifera,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer platanoides,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Acer nigrum,,35150043,5290013.00,Peterborough
Acer saccharum,,35150043,5290013.00,Peterborough
Malus  spp,,35150043,5290013.00,Peterborough
Acer saccharum,,35150226,5290013.00,Peterborough
Acer platanoides,,35150226,5290013.00,Peterborough
