Botanical Name,DBH,DAUID,CTUID,City
Acer saccharum,55.5,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',6,13100352,3200008.00,Fredericton
Ulmus americana,35.20000076,13100214,3200005.00,Fredericton
Acer platanoides,33.5,13100216,3200004.00,Fredericton
Acer platanoides,56.20000076,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',30.79999924,13100216,3200004.00,Fredericton
Tilia,46,13100222,3200004.00,Fredericton
Acer platanoides,36.79999924,13100214,3200005.00,Fredericton
Acer platanoides,61.5,13100215,3200005.00,Fredericton
Acer rubrum 'Katie Cole',38,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',37,13100222,3200004.00,Fredericton
Acer platanoides,23.70000076,13100216,3200004.00,Fredericton
Tilia,60.40000153,13100216,3200004.00,Fredericton
Quercus imbricaria,5.5,13100219,3200004.00,Fredericton
Acer platanoides,48,13100222,3200004.00,Fredericton
Acer platanoides,51.5,13100215,3200005.00,Fredericton
Ulmus americana,6.9000001,13100214,3200005.00,Fredericton
Ulmus americana,19.89999962,13100214,3200005.00,Fredericton
Acer platanoides,20.70000076,13100216,3200004.00,Fredericton
Amelanchier,5,13100216,3200004.00,Fredericton
Tilia,56,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',43,13100215,3200005.00,Fredericton
Tilia,64,13100222,3200004.00,Fredericton
Acer platanoides,74.40000153,13100216,3200004.00,Fredericton
Acer saccharinum,37.79999924,13100217,3200004.00,Fredericton
Acer saccharum,15,13100216,3200004.00,Fredericton
Tilia,37.5,13100222,3200004.00,Fredericton
Acer platanoides,21.20000076,13100217,3200004.00,Fredericton
Acer platanoides,52,13100215,3200005.00,Fredericton
Tilia,60,13100222,3200004.00,Fredericton
Acer saccharinum,80.5,13100222,3200004.00,Fredericton
Acer platanoides,47,13100215,3200005.00,Fredericton
Tilia,49,13100222,3200004.00,Fredericton
Tilia,40,13100222,3200004.00,Fredericton
Picea pungens,51.09999847,13100214,3200005.00,Fredericton
Quercus rubra,5,13100219,3200004.00,Fredericton
Acer saccharinum,109.5,13100216,3200004.00,Fredericton
Acer saccharum,36,13100217,3200004.00,Fredericton
Quercus macrocarpa,4.5,13100215,3200005.00,Fredericton
Picea pungens,44.5,13100214,3200005.00,Fredericton
Acer platanoides,41,13100222,3200004.00,Fredericton
Tilia,29,13100222,3200004.00,Fredericton
Acer platanoides,33,13100222,3200004.00,Fredericton
Tilia,59.29999924,13100216,3200004.00,Fredericton
Acer negundo,12,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',53,13100243,3200002.00,Fredericton
Tilia,34.5,13100222,3200004.00,Fredericton
Acer platanoides,30,13100217,3200004.00,Fredericton
Tilia,57.59999847,13100222,3200004.00,Fredericton
Acer platanoides,24.5,13100222,3200004.00,Fredericton
Acer platanoides,18,13100222,3200004.00,Fredericton
Acer saccharum,13.19999981,13100217,3200004.00,Fredericton
Tilia,7.80000019,13100219,3200004.00,Fredericton
Gleditsia triacanthos,29.5,13100216,3200004.00,Fredericton
Acer platanoides,99,13100215,3200005.00,Fredericton
Acer platanoides,89.5,13100215,3200005.00,Fredericton
Fraxinus pennsylvanica,62.79999924,13100215,3200005.00,Fredericton
Fraxinus pennsylvanica,42,13100243,3200002.00,Fredericton
Acer saccharum,48.70000076,13100243,3200002.00,Fredericton
Acer platanoides,58.29999924,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',54,13100222,3200004.00,Fredericton
Acer saccharum,3.4000001,13100216,3200004.00,Fredericton
Acer platanoides,50.79999924,13100243,3200002.00,Fredericton
Ulmus americana,79.5,13100243,3200002.00,Fredericton
Acer saccharinum,63,13100222,3200004.00,Fredericton
Acer saccharinum,128,13100216,3200004.00,Fredericton
Tilia,38.5,13100222,3200004.00,Fredericton
Betula papyrifera,23.10000038,13100215,3200005.00,Fredericton
Tilia,59,13100222,3200004.00,Fredericton
Acer platanoides,21,13100222,3200004.00,Fredericton
Acer platanoides,48,13100216,3200004.00,Fredericton
Acer platanoides,22.89999962,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',10,13100222,3200004.00,Fredericton
Acer platanoides,25,13100222,3200004.00,Fredericton
Acer saccharinum,45,13100215,3200005.00,Fredericton
Tilia,61.5,13100216,3200004.00,Fredericton
Quercus imbricaria,7,13100219,3200004.00,Fredericton
Tilia,69.40000153,13100243,3200002.00,Fredericton
Acer platanoides,29,13100217,3200004.00,Fredericton
Acer platanoides,61,13100215,3200005.00,Fredericton
Acer platanoides,34.5,13100222,3200004.00,Fredericton
Acer saccharum,41.5,13100217,3200004.00,Fredericton
Acer platanoides,50.79999924,13100216,3200004.00,Fredericton
Tilia,65,13100222,3200004.00,Fredericton
Quercus rubra,51.20000076,13100216,3200004.00,Fredericton
Acer platanoides,39.70000076,13100217,3200004.00,Fredericton
Acer platanoides,21,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',1.5,13100216,3200004.00,Fredericton
Acer saccharinum,51,13100222,3200004.00,Fredericton
Acer platanoides,63,13100215,3200005.00,Fredericton
Tilia,39.79999924,13100219,3200004.00,Fredericton
Tilia,41,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',39.40000153,13100217,3200004.00,Fredericton
Acer saccharum,14.5,13100217,3200004.00,Fredericton
Acer saccharinum,32.09999847,13100217,3200004.00,Fredericton
Acer platanoides,27.5,13100222,3200004.00,Fredericton
Acer platanoides,7.0999999,13100217,3200004.00,Fredericton
Tilia,50.5,13100222,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',15,13100222,3200004.00,Fredericton
Aesculus hippocastanum,25,13100222,3200004.00,Fredericton
Acer saccharinum,74,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',56,13100222,3200004.00,Fredericton
Acer saccharinum,146.1000061,13100243,3200002.00,Fredericton
Acer saccharinum,56,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',46.70000076,13100217,3200004.00,Fredericton
Tilia,45,13100222,3200004.00,Fredericton
Acer platanoides,50,13100216,3200004.00,Fredericton
Fraxinus pennsylvanica,18.29999924,13100243,3200002.00,Fredericton
Acer saccharinum,55.5,13100222,3200004.00,Fredericton
Tilia,67.5,13100216,3200004.00,Fredericton
Acer platanoides,37,13100215,3200005.00,Fredericton
Acer saccharum,46.5,13100222,3200004.00,Fredericton
Acer platanoides,32.70000076,13100217,3200004.00,Fredericton
Acer saccharum,4,13100216,3200004.00,Fredericton
Betula alleghaniensis,34.40000153,13100217,3200004.00,Fredericton
Acer saccharinum,37,13100222,3200004.00,Fredericton
Sorbus,39.09999847,13100217,3200004.00,Fredericton
Acer platanoides,27.5,13100222,3200004.00,Fredericton
Tilia,37.59999847,13100214,3200005.00,Fredericton
Malus,27.5,13100217,3200004.00,Fredericton
Acer platanoides,39.5,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',31,13100215,3200005.00,Fredericton
Acer platanoides,52.29999924,13100243,3200002.00,Fredericton
Acer platanoides,29,13100222,3200004.00,Fredericton
Tilia,52.5,13100222,3200004.00,Fredericton
Quercus rubra,37.09999847,13100214,3200005.00,Fredericton
Acer platanoides,43.20000076,13100217,3200004.00,Fredericton
Tilia,56.59999847,13100217,3200004.00,Fredericton
Aesculus hippocastanum,49.5,13100222,3200004.00,Fredericton
Quercus rubra,41.29999924,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',25,13100215,3200005.00,Fredericton
Acer saccharum,20.39999962,13100243,3200002.00,Fredericton
Acer platanoides,81.5,13100216,3200004.00,Fredericton
Acer platanoides,53.5,13100217,3200004.00,Fredericton
Sorbus,36.90000153,13100217,3200004.00,Fredericton
Betula papyrifera,30.60000038,13100214,3200005.00,Fredericton
Tilia,61,13100216,3200004.00,Fredericton
Tilia,58,13100222,3200004.00,Fredericton
Tilia,54.5,13100222,3200004.00,Fredericton
Quercus rubra,73.30000305,13100243,3200002.00,Fredericton
Acer platanoides,25,13100222,3200004.00,Fredericton
Amelanchier,5,13100216,3200004.00,Fredericton
Acer saccharum,10,13100217,3200004.00,Fredericton
Acer saccharinum,82,13100217,3200004.00,Fredericton
Acer platanoides,36,13100222,3200004.00,Fredericton
Fraxinus americana,29.10000038,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',36,13100222,3200004.00,Fredericton
Fraxinus pennsylvanica,27.20000076,13100214,3200005.00,Fredericton
Acer saccharum,16.5,13100222,3200004.00,Fredericton
Abies balsamea,40.5,13100222,3200004.00,Fredericton
Tilia,53.59999847,13100217,3200004.00,Fredericton
Quercus rubra,103,13100243,3200002.00,Fredericton
Acer platanoides,52.20000076,13100216,3200004.00,Fredericton
Acer saccharinum,50,13100222,3200004.00,Fredericton
Acer platanoides,44,13100217,3200004.00,Fredericton
Quercus rubra,4.19999981,13100219,3200004.00,Fredericton
Acer rubrum 'Katie Cole',58.20000076,13100217,3200004.00,Fredericton
Tilia,58,13100222,3200004.00,Fredericton
Ulmus americana,3,13100243,3200002.00,Fredericton
Acer platanoides,23,13100217,3200004.00,Fredericton
Acer saccharinum,82.30000305,13100214,3200005.00,Fredericton
Acer saccharinum,59.09999847,13100217,3200004.00,Fredericton
Ulmus americana,26.5,13100243,3200002.00,Fredericton
Tilia,49,13100216,3200004.00,Fredericton
Fraxinus americana,17.70000076,13100243,3200002.00,Fredericton
Tilia,54.09999847,13100219,3200004.00,Fredericton
Tilia,7.80000019,13100219,3200004.00,Fredericton
Tilia,48.59999847,13100217,3200004.00,Fredericton
Acer saccharinum,15.30000019,13100217,3200004.00,Fredericton
Acer platanoides,77.30000305,13100243,3200002.00,Fredericton
Acer saccharinum,60.90000153,13100214,3200005.00,Fredericton
Acer saccharum,24,13100216,3200004.00,Fredericton
Tilia,28.29999924,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',32,13100217,3200004.00,Fredericton
Acer saccharum,14,13100216,3200004.00,Fredericton
Quercus imbricaria,7.5999999,13100219,3200004.00,Fredericton
Pinus nigra,49.90000153,13100243,3200002.00,Fredericton
Prunus virginiana 'Schubert',3,13100219,3200004.00,Fredericton
Tilia,57,13100216,3200004.00,Fredericton
Acer saccharinum,14.5,13100217,3200004.00,Fredericton
Tilia,51,13100217,3200004.00,Fredericton
Acer platanoides,12.19999981,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',47,13100214,3200005.00,Fredericton
Acer platanoides,39.79999924,13100217,3200004.00,Fredericton
Quercus rubra,4,13100219,3200004.00,Fredericton
Acer platanoides,64.19999695,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',47.09999847,13100217,3200004.00,Fredericton
Picea pungens,35.40000153,13100217,3200004.00,Fredericton
Quercus rubra,63.59999847,13100243,3200002.00,Fredericton
Thuja occidentalis,38.29999924,13100217,3200004.00,Fredericton
Acer platanoides,20.70000076,13100216,3200004.00,Fredericton
Acer platanoides,80.09999847,13100214,3200005.00,Fredericton
Ulmus americana,61.20000076,13100243,3200002.00,Fredericton
Acer platanoides,41.20000076,13100216,3200004.00,Fredericton
Tilia,34,13100216,3200004.00,Fredericton
Tilia,70.80000305,13100243,3200002.00,Fredericton
Tilia,60,13100222,3200004.00,Fredericton
Tilia,47.40000153,13100219,3200004.00,Fredericton
Acer platanoides,9.5,13100216,3200004.00,Fredericton
Amelanchier,2.0999999,13100214,3200005.00,Fredericton
Fraxinus pennsylvanica,8.60000038,13100214,3200005.00,Fredericton
Acer platanoides,36,13100214,3200005.00,Fredericton
Acer platanoides,52,13100217,3200004.00,Fredericton
Acer platanoides,38,13100217,3200004.00,Fredericton
Quercus imbricaria,5.80000019,13100219,3200004.00,Fredericton
Acer platanoides,34.5,13100217,3200004.00,Fredericton
Acer platanoides,47.59999847,13100243,3200002.00,Fredericton
Acer platanoides,63.5,13100216,3200004.00,Fredericton
Acer saccharinum,52,13100214,3200005.00,Fredericton
Betula papyrifera,65.40000153,13100217,3200004.00,Fredericton
Quercus rubra,62.40000153,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',11.39999962,13100216,3200004.00,Fredericton
Acer platanoides,29.39999962,13100214,3200005.00,Fredericton
Acer saccharinum,42,13100214,3200005.00,Fredericton
Tilia,43.40000153,13100216,3200004.00,Fredericton
Tilia,48.40000153,13100217,3200004.00,Fredericton
Fraxinus pennsylvanica,20,13100217,3200004.00,Fredericton
Malus,19.89999962,13100217,3200004.00,Fredericton
Sorbus,33.90000153,13100217,3200004.00,Fredericton
Thuja occidentalis,43.79999924,13100217,3200004.00,Fredericton
Fraxinus americana,12,13100219,3200004.00,Fredericton
Fraxinus americana,21,13100214,3200005.00,Fredericton
Acer platanoides,28.79999924,13100217,3200004.00,Fredericton
Sorbus,16.39999962,13100217,3200004.00,Fredericton
Acer saccharum,46.20000076,13100216,3200004.00,Fredericton
Thuja occidentalis,44.79999924,13100217,3200004.00,Fredericton
Acer platanoides,50.79999924,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',34,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',20.60000038,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',11.39999962,13100217,3200004.00,Fredericton
Tilia,47.5,13100222,3200004.00,Fredericton
Acer platanoides,52,13100243,3200002.00,Fredericton
Acer platanoides,86.80000305,13100214,3200005.00,Fredericton
Acer platanoides,38.70000076,13100217,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',10.5,13100219,3200004.00,Fredericton
Acer rubrum 'Katie Cole',13.30000019,13100216,3200004.00,Fredericton
Tilia,32,13100219,3200004.00,Fredericton
Acer platanoides,19.79999924,13100217,3200004.00,Fredericton
Acer saccharum,8,13100243,3200002.00,Fredericton
Acer platanoides,68.5,13100214,3200005.00,Fredericton
Acer platanoides,49.40000153,13100217,3200004.00,Fredericton
Ulmus pumila,53.20000076,13100214,3200005.00,Fredericton
Tilia,36,13100222,3200004.00,Fredericton
Tilia,49.20000076,13100217,3200004.00,Fredericton
Fraxinus pennsylvanica,34.5,13100214,3200005.00,Fredericton
Acer saccharinum,70.80000305,13100217,3200004.00,Fredericton
Ulmus americana,6.5,13100217,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',13,13100219,3200004.00,Fredericton
Acer rubrum 'Katie Cole',32,13100222,3200004.00,Fredericton
Tilia,43.20000076,13100219,3200004.00,Fredericton
Acer platanoides,47,13100243,3200002.00,Fredericton
Quercus rubra,3,13100219,3200004.00,Fredericton
Acer rubrum 'Katie Cole',4.69999981,13100216,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',5.5999999,13100217,3200004.00,Fredericton
Tilia,80.5,13100216,3200004.00,Fredericton
Quercus palustris 'Pringreen',5,13100222,3200004.00,Fredericton
Gleditsia triacanthos,2.70000005,13100216,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',5.4000001,13100219,3200004.00,Fredericton
Acer platanoides,57.09999847,13100217,3200004.00,Fredericton
Acer saccharinum,53,13100217,3200004.00,Fredericton
Acer platanoides,51,13100216,3200004.00,Fredericton
Tilia,32,13100243,3200002.00,Fredericton
Tilia,58.5,13100222,3200004.00,Fredericton
Quercus rubra,44.29999924,13100243,3200002.00,Fredericton
Tilia,31.20000076,13100216,3200004.00,Fredericton
Acer platanoides,30.39999962,13100217,3200004.00,Fredericton
Tilia,37.5,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',31.5,13100217,3200004.00,Fredericton
Quercus rubra,42.70000076,13100243,3200002.00,Fredericton
Tilia,51.40000153,13100217,3200004.00,Fredericton
Tilia,50.40000153,13100243,3200002.00,Fredericton
Acer platanoides,47,13100243,3200002.00,Fredericton
Tilia,49.5,13100222,3200004.00,Fredericton
Acer platanoides,37.90000153,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',103.5,13100217,3200004.00,Fredericton
Acer saccharinum,76,13100216,3200004.00,Fredericton
Fraxinus pennsylvanica,14.5,13100243,3200002.00,Fredericton
Acer platanoides,44.40000153,13100214,3200005.00,Fredericton
Acer platanoides,66.5,13100216,3200004.00,Fredericton
Fraxinus americana,23.60000038,13100214,3200005.00,Fredericton
Ulmus americana,17.5,13100243,3200002.00,Fredericton
Acer platanoides,19,13100216,3200004.00,Fredericton
Quercus rubra,54.79999924,13100243,3200002.00,Fredericton
Acer saccharinum,28.79999924,13100217,3200004.00,Fredericton
Acer platanoides,24,13100243,3200002.00,Fredericton
Acer platanoides,68.69999695,13100217,3200004.00,Fredericton
Tilia,58.5,13100222,3200004.00,Fredericton
Fraxinus americana,5.4000001,13100243,3200002.00,Fredericton
Fraxinus pennsylvanica,10,13100219,3200004.00,Fredericton
Picea pungens,32.40000153,13100217,3200004.00,Fredericton
Tilia,44,13100222,3200004.00,Fredericton
Acer saccharum,6.5999999,13100216,3200004.00,Fredericton
Ulmus americana,31.89999962,13100243,3200002.00,Fredericton
Ulmus americana,36.20000076,13100214,3200005.00,Fredericton
Quercus rubra,56,13100217,3200004.00,Fredericton
Acer platanoides,53.29999924,13100216,3200004.00,Fredericton
Tilia,36.40000153,13100216,3200004.00,Fredericton
Tilia,52,13100217,3200004.00,Fredericton
Acer platanoides,51.79999924,13100217,3200004.00,Fredericton
Fraxinus pennsylvanica,13.5,13100219,3200004.00,Fredericton
Acer rubrum 'Katie Cole',19,13100243,3200002.00,Fredericton
Betula papyrifera,15.39999962,13100217,3200004.00,Fredericton
Acer platanoides,6,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',30.5,13100217,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',11,13100219,3200004.00,Fredericton
Tilia,47,13100216,3200004.00,Fredericton
Tilia,56,13100222,3200004.00,Fredericton
Tilia,2.9000001,13100243,3200002.00,Fredericton
Fraxinus americana,10.5,13100217,3200004.00,Fredericton
Fraxinus americana,24.29999924,13100214,3200005.00,Fredericton
Acer platanoides,43.59999847,13100217,3200004.00,Fredericton
Acer platanoides,3,13100217,3200004.00,Fredericton
Tilia,55.90000153,13100217,3200004.00,Fredericton
Tilia,40.5,13100243,3200002.00,Fredericton
Acer platanoides,23,13100243,3200002.00,Fredericton
Acer saccharinum,62,13100217,3200004.00,Fredericton
Tilia,66.5,13100216,3200004.00,Fredericton
Acer platanoides,40,13100216,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',15,13100219,3200004.00,Fredericton
Fraxinus pennsylvanica,14,13100219,3200004.00,Fredericton
Ulmus americana,4,13100243,3200002.00,Fredericton
Fraxinus pennsylvanica,30.60000038,13100217,3200004.00,Fredericton
Quercus macrocarpa,1.60000002,13100216,3200004.00,Fredericton
Acer platanoides,51,13100217,3200004.00,Fredericton
Ulmus americana,9,13100214,3200005.00,Fredericton
Acer platanoides,60.5,13100217,3200004.00,Fredericton
Acer platanoides,31,13100243,3200002.00,Fredericton
Tilia,49.20000076,13100217,3200004.00,Fredericton
Tilia,53.5,13100216,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',11.60000038,13100219,3200004.00,Fredericton
Fagus,49,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',50.90000153,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',57,13100217,3200004.00,Fredericton
Syringa reticulata 'Ivory Silk',12,13100222,3200004.00,Fredericton
Tilia,29.70000076,13100213,3200002.00,Fredericton
Tilia,53,13100217,3200004.00,Fredericton
Acer saccharum,46,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',49.79999924,13100217,3200004.00,Fredericton
Gleditsia triacanthos,11,13100219,3200004.00,Fredericton
Tilia,25.5,13100243,3200002.00,Fredericton
Acer platanoides,7.5999999,13100216,3200004.00,Fredericton
Betula papyrifera,29,13100217,3200004.00,Fredericton
Acer platanoides,31,13100243,3200002.00,Fredericton
Fraxinus pennsylvanica,24.5,13100217,3200004.00,Fredericton
Tilia,44,13100213,3200002.00,Fredericton
Acer rubrum 'Katie Cole',31.60000038,13100217,3200004.00,Fredericton
Acer platanoides,37,13100243,3200002.00,Fredericton
Acer platanoides,39.59999847,13100213,3200002.00,Fredericton
Acer rubrum 'Katie Cole',3,13100222,3200004.00,Fredericton
Tilia,33,13100217,3200004.00,Fredericton
Acer saccharum,11,13100216,3200004.00,Fredericton
Acer rubrum 'Katie Cole',35,13100216,3200004.00,Fredericton
Acer platanoides,45,13100217,3200004.00,Fredericton
Ulmus americana,16.5,13100243,3200002.00,Fredericton
Acer rubrum 'Katie Cole',38.5,13100217,3200004.00,Fredericton
Acer platanoides,38,13100213,3200002.00,Fredericton
Prunus virginiana 'Schubert',10.60000038,13100219,3200004.00,Fredericton
Tilia,38.70000076,13100243,3200002.00,Fredericton
Fraxinus americana,21.5,13100217,3200004.00,Fredericton
Quercus rubra,43.79999924,13100243,3200002.00,Fredericton
Tilia,63.5,13100216,3200004.00,Fredericton
Acer saccharum,8,13100222,3200004.00,Fredericton
Acer rubrum 'Katie Cole',49.20000076,13100243,3200002.00,Fredericton
Tilia,43,13100217,3200004.00,Fredericton
Tilia,43.09999847,13100213,3200002.00,Fredericton
Acer platanoides,30,13100243,3200002.00,Fredericton
Acer platanoides,59.09999847,13100214,3200005.00,Fredericton
Tilia,37,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',26.5,13100217,3200004.00,Fredericton
Acer rubrum 'Katie Cole',39.59999847,13100217,3200004.00,Fredericton
Acer saccharinum,70.5,13100217,3200004.00,Fredericton
Acer saccharum,27,13100243,3200002.00,Fredericton
